,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
35,36,15406.221298466704,3.89045763,4.97163967e-07,1.352852e-05,0.0003047585628452433,125702288.62081577,125.70228862081576
36,37,15406.221298466704,3.9116368000000006,3.1297145e-11,8.5163865e-10,1.9184964246130077e-08,1964556879880.9167,1964556.8798809168
37,38,15406.221298466704,3.9117377000000007,2.0809628e-10,5.6625877e-09,1.2756178531788358e-07,295441435998.25635,295441.4359982564
38,39,15406.221298466704,3.9206371300000002,1.24132538e-09,3.3778182e-08,7.60925095024285e-07,49191415367.04835,49191.41536704835
39,40,15406.221298466704,3.9206595,7.4233317e-13,2.0199913e-11,4.5504583006425666e-10,82256201983245.19,82256201.9832452
40,41,15406.221298466704,3.92508483,0.00012819824,0.00348845148,0.07858476071273603,474696.13365063106,0.47469613365063107
41,42,15406.221298466704,3.9305367,1.247962e-11,3.3958772e-10,7.649933037192045e-09,4856103904616.524,4856103.904616524
42,43,15406.221298466704,3.9305408,5.1263841e-12,1.3949601e-10,3.1424430461765668e-09,11821615505753.092,11821615.505753092
43,44,15406.221298466704,3.9510121000000002,1.3569736e-12,3.6925126e-11,8.318167679174064e-10,43969185585497.266,43969185.58549727
44,45,15406.221298466704,3.9510248,4.0405393e-14,1.0994866e-12,2.4768266244599446e-11,1476645672051696.0,1476645672.051696
45,46,15406.221298466704,3.9904043699999994,7.55926667e-05,0.00205698097,0.046337856309549244,766151.2432199541,0.7661512432199541
46,47,15406.221298466704,3.9918529999999994,2.7519928e-10,7.4885538e-09,1.6869552629675134e-07,210219977762.02112,210219.97776202112
47,48,15406.221298466704,3.9918571,1.7173103e-11,4.6730392e-10,1.052701027681947e-08,3368768490058.6987,3368768.4900586987
48,49,15406.221298466704,4.0044808,1.0989605e-13,2.9904237e-12,6.736562680209083e-11,521463804894422.44,521463804.8944224
49,50,15406.221298466704,4.0137782,5.3325968e-12,1.4510733e-10,3.2688502081268965e-09,10672005536979.576,10672005.536979577
50,51,15406.221298466704,4.0137844,2.1903467e-14,5.9602366e-13,1.3426695350687419e-11,2598184061733550.5,2598184061.7335505
51,52,15406.221298466704,4.0415692,1.9307422e-11,5.2538163e-10,1.1835335164116256e-08,2887158007876.226,2887158.007876226
52,53,15406.221298466704,4.0415726,2.6132549e-12,7.1110284e-11,1.6019097531907214e-09,21331037150218.15,21331037.150218148
53,54,15406.221298466704,4.0422459,7.2733247e-13,1.9791722e-11,4.4585048994083883e-10,76602639698408.84,76602639.69840884
54,55,15406.221298466704,4.05864,2.9160341e-13,7.9349322e-12,1.7875116068573058e-10,188760320958584.6,188760320.9585846
55,56,15406.221298466704,4.06234789,0.000163198783,0.00444086501,0.10003988596617808,336354.0377086701,0.33635403770867006
56,57,15406.221298466704,4.06246138,3.53723806e-08,9.62531431e-07,2.168305949668908e-05,1551718270.8223433,1551.7182708223434
57,58,15406.221298466704,4.06246614,1.6872221e-08,4.59116507e-07,1.0342571395499655e-05,3253144699.9589276,3253.1446999589275
58,59,15406.221298466704,4.0680585,2.3436308e-11,6.3773437e-10,1.436631779164816e-08,2332352206812.57,2332352.20681257
59,60,15406.221298466704,4.0680623,1.6011199e-10,4.3568686e-09,9.814770016647641e-08,341395866130.9733,341395.8661309733
60,61,15406.221298466704,4.084415,1.5072324e-12,4.101388e-11,9.239245210580333e-10,35832333412591.6,35832333.4125916
61,62,15406.221298466704,4.0844188,1.3696762e-12,3.7270784e-11,8.396033863719935e-10,39430854640476.29,39430854.64047629
62,63,15406.221298466704,4.09931231,7.88876205e-05,0.00214664126,0.04835764344494611,677178.2838836657,0.6771782838836657
63,64,15406.221298466704,4.1151938,2.2752687e-14,6.1913208e-13,1.394726217354294e-11,2320819308227718.0,2320819308.227718
64,65,15406.221298466704,4.1182189,7.0964967e-10,1.931055e-08,4.3501103842628477e-07,74245923204.36414,74245.92320436414
65,66,15406.221298466704,4.1201334,1.3383972e-14,3.6419641e-13,8.204295449032365e-12,3931208215926406.5,3931208215.9264064
66,67,15406.221298466704,4.12330866,1.90094411e-07,5.17273202e-06,0.00011652674639888576,276145526.68403137,276.1455266840314
