,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
167,168,15406.221298466704,5.3335099,2.5584529e-10,6.9619044e-09,1.56831645224853e-07,94804326279.63503,94804.32627963503
168,169,15406.221298466704,5.3336573,4.2430794e-12,1.1546007e-10,2.6009825043942847e-09,5715949945546.117,5715949.945546118
169,170,15406.221298466704,5.337059,8.7160718e-10,2.3717638e-08,5.342900314060679e-07,27772699072.714565,27772.699072714564
170,171,15406.221298466704,5.3374543,2.8546781e-12,7.7679738e-11,1.749900742790134e-09,8477840609045.56,8477840.60904556
171,172,15406.221298466704,5.3410439,2.0959054e-11,5.7032484e-10,1.2847775783468733e-08,1152377525454.2651,1152377.525454265
172,173,15406.221298466704,5.3411779,2.0164855e-12,5.4871361e-11,1.2360936507256404e-09,11976741211767.135,11976741.211767135
173,174,15406.221298466704,5.3478765,3.2387157e-12,8.8129934e-11,1.985313513672897e-09,7428959048424.225,7428959.048424224
174,175,15406.221298466704,5.35005713,0.000139821961,0.00380474911,0.085710032739689,171867.694627472,0.171867694627472
175,176,15406.221298466704,5.3557916,5.0487231e-10,1.3738275e-08,3.0948373138224265e-07,47445206111.11678,47445.206111116786
176,177,15406.221298466704,5.3558741,4.3535262e-12,1.1846547e-10,2.668685737679604e-09,5501899563261.247,5501899.563261247
177,178,15406.221298466704,5.3576741,4.0142389e-11,1.09233e-09,2.460704635260645e-08,596091331714.6688,596091.3317146688
178,179,15406.221298466704,5.3577781,8.3488468e-12,2.2718367e-10,5.117793567254057e-09,2865921160740.832,2865921.160740832
179,180,15406.221298466704,5.36049652,9.61435217e-06,0.000261619833,0.005893540852724844,2484905.1595745604,2.48490515957456
180,181,15406.221298466704,5.36189365,1.14979126e-09,3.12874135e-08,7.048152223984919e-07,20762101450.650845,20762.101450650844
181,182,15406.221298466704,5.3628225,6.3025318e-12,1.7150062e-10,3.863414609961957e-09,3785729550647.816,3785729.5506478157
182,183,15406.221298466704,5.3628569,7.2914843e-12,1.9841138e-10,4.469636626494806e-09,3272203677232.3804,3272203.6772323805
183,184,15406.221298466704,5.36448383,4.58484064e-05,0.00124759856,0.028104801173590797,519920.369352018,0.519920369352018
184,185,15406.221298466704,5.3813982,7.7782095e-12,2.1165586e-10,4.7679962870865465e-09,3035846966004.493,3035846.966004493
185,186,15406.221298466704,5.38171387,1.39714351e-09,3.80182108e-08,8.564406844797721e-07,16898263185.938524,16898.263185938526
186,187,15406.221298466704,5.38575077,1.77694674e-05,0.000483531825,0.010892578116686808,1325658.7159069139,1.3256587159069138
187,188,15406.221298466704,5.4064913,1.1180368e-13,3.0423331e-12,6.853499267699236e-11,208277461223905.28,208277461.2239053
188,189,15406.221298466704,5.4088583,2.01019e-12,5.470005e-11,1.2322345465673696e-09,11568871010558.33,11568871.01055833
189,190,15406.221298466704,5.40904093,3.50276519e-09,9.53150874e-08,2.147174284834576e-06,6638547557.95362,6638.54755795362
190,191,15406.221298466704,5.4102941,7.0299517e-12,1.9129472e-10,4.309318693974206e-09,3305445012548.8916,3305445.012548892
191,192,15406.221298466704,5.4104624,1.485821e-11,4.0431247e-10,9.10799459859653e-09,1563778569790.0176,1563778.5697900176
192,193,15406.221298466704,5.4114475,1.0232913e-12,2.7845171e-11,6.27271497252416e-10,22693697895080.684,22693697.895080682
193,194,15406.221298466704,5.41162157,3.18741744e-09,8.67340404e-08,1.9538679845682875e-06,7284901720.865941,7284.901720865941
194,195,15406.221298466704,5.418189,2.3841372e-12,6.4875674e-11,1.4614619621012928e-09,9704009305427.172,9704009.305427171
195,196,15406.221298466704,5.42449,3.5344946e-10,9.6178487e-09,2.1666242249617277e-07,65229017627.98041,65229.01762798041
196,197,15406.221298466704,5.4245486,4.720298e-13,1.2844584e-11,2.8935146755743793e-10,48841013614243.91,48841013.61424391
197,198,15406.221298466704,5.4307575,1.0135175e-13,2.7579213e-12,6.212802158256653e-11,226690027610176.66,226690027.61017665
198,199,15406.221298466704,5.4364953,8.4928436e-15,2.3110203e-13,5.206062751537708e-12,2696712958385309.0,2696712958.385309
199,200,15406.221298466704,5.4376063,1.4932734e-11,4.0634038e-10,9.153677368557768e-09,1532788699591.4622,1532788.6995914623
200,201,15406.221298466704,5.437777,3.0411561e-12,8.2754067e-11,1.864210650696745e-09,7525615164001.507,7525615.164001507
201,202,15406.221298466704,5.4387088,9.0026714e-14,2.4497513e-12,5.518584168896485e-11,254089127207665.72,254089127.2076657
202,203,15406.221298466704,5.4387765,1.358998e-13,3.6980215e-12,8.330577131096872e-11,168314853908824.66,168314853.90882465
203,204,15406.221298466704,5.4437633,1.1739076e-13,3.1943649e-12,7.195983957725335e-11,194318113102993.28,194318113.10299328
204,205,15406.221298466704,5.445662,1.5317568e-13,4.168122e-12,9.389578327916689e-11,148765777274855.94,148765777.27485594
205,206,15406.221298466704,5.44757223,1.40177221e-07,3.81441623e-06,8.592780501246597e-05,162389693.21180952,162.38969321180952
206,207,15406.221298466704,5.4484544,2.3895325e-10,6.5022485e-09,1.464769248999096e-07,95216452313.43425,95216.45231343425
207,208,15406.221298466704,5.4485097,1.0695018e-11,2.9102623e-10,6.555982596550503e-09,2127307122211.6587,2127307.122211659
208,209,15406.221298466704,5.45617342,9.27134423e-08,2.522861e-06,5.683279020054844e-05,244364265.00106266,244.36426500106265
209,210,15406.221298466704,5.45785,1.7887575e-11,4.867457e-10,1.096497737493213e-08,1265402373080.543,1265402.373080543
210,211,15406.221298466704,5.4578753,3.0872572e-11,8.4008539e-10,1.8924703515482848e-08,733164217141.7079,733164.2171417079
211,212,15406.221298466704,5.4629226,1.8931122e-11,5.1514204e-10,1.1604665496137955e-08,1192321575654.2437,1192321.5756542436
212,213,15406.221298466704,5.4635806,8.4533033e-11,2.3002606e-09,5.181824782170814e-08,266923238178.48203,266923.23817848205
213,214,15406.221298466704,5.4638734,2.1262225e-11,5.7857452e-10,1.3033617808211359e-08,1061046227283.2826,1061046.2272832827
214,215,15406.221298466704,5.4675937,5.0699913e-12,1.3796148e-10,3.1078745942701974e-09,4440674920403.083,4440674.920403083
215,216,15406.221298466704,5.4724717,2.3023096e-12,6.2649032e-11,1.4113021286613216e-09,9752828821852.38,9752828.82185238
216,217,15406.221298466704,5.4725261,1.4087787e-11,3.8334816e-10,8.635729869356969e-09,1593817525286.5847,1593817.5252865846
217,218,15406.221298466704,5.47275639,5.71238878e-09,1.55442009e-07,3.5016604391325344e-06,3930146971.570993,3930.146971570993
218,219,15406.221298466704,5.4810338,4.5553193e-11,1.2395655e-09,2.7923837110447707e-08,490612528849.9592,490612.52884995926
