,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
88,89,15406.221298466704,4.42993927,1.41135524e-05,0.000384049286,0.008651523906729618,2999267.7766155438,2.9992677766155436
89,90,15406.221298466704,4.43051863,4.25992403e-05,0.00115918426,0.0261130816267044,993297.503280891,0.993297503280891
90,91,15406.221298466704,4.5961547,2.9471342e-13,8.0195598e-12,1.806575783687207e-10,128605953294333.23,128605953.29433323
91,92,15406.221298466704,4.66597795,2.24888117e-05,0.000611951691,0.013785508179818053,1610832.3569222987,1.6108323569222986
92,93,15406.221298466704,4.66603041,7.53555878e-06,0.000205052987,0.004619252835008164,4807139.69245919,4.807139692459191
93,94,15406.221298466704,4.74258041,8.54354937e-07,2.32481798e-05,0.0005237145087786671,40379641.294254236,40.379641294254235
94,95,15406.221298466704,4.74283695,2.74804933e-07,7.47782224e-06,0.00016845379392481873,125517936.45892163,125.51793645892162
95,96,15406.221298466704,4.8074555,3.112002e-11,8.4681878e-10,1.9076387671746185e-08,1064288116652.064,1064288.116652064
96,97,15406.221298466704,4.82451344,5.72707722e-05,0.00155841687,0.03510664365728121,572204.5390306939,0.5722045390306939
97,98,15406.221298466704,4.82452917,0.000171163556,0.00465759728,0.1049222445721641,191455.91524041898,0.191455915240419
98,99,15406.221298466704,4.86929846,0.000247275253,0.00672870222,0.15157826337698754,128903.60371376871,0.12890360371376872
99,100,15406.221298466704,4.86935186,9.10345188e-05,0.00247717532,0.05580362005357537,350126.7759403291,0.35012677594032915
100,101,15406.221298466704,4.89264727,1.48207278e-07,4.03292506e-06,9.085018232322024e-05,212003801.000819,212.003801000819
101,102,15406.221298466704,4.89278603,1.98660288e-08,5.40582107e-07,1.217775781914262e-05,1581485328.3507383,1581.4853283507382
102,103,15406.221298466704,4.90278101,0.000166379992,0.00452743005,0.1019899482138517,187679.27378109336,0.18767927378109336
103,104,15406.221298466704,4.90280581,0.000563690555,0.0153388008,0.3455389666870962,55394.93599897997,0.05539493599897997
104,105,15406.221298466704,4.90556669,3.31392184e-05,0.000901764026,0.020314144314080275,940665.2167863976,0.9406652167863976
105,106,15406.221298466704,4.9058156,0.00010040425,0.00273213862,0.06154720970265836,310426.75356894755,0.31042675356894756
106,107,15406.221298466704,4.9384494,3.5863748e-10,9.759022e-09,2.1984264798345632e-07,85195645946.8542,85195.6459468542
107,108,15406.221298466704,4.94364119,0.000118767282,0.00323182205,0.07280363939841951,256452.6878449954,0.2564526878449954
108,109,15406.221298466704,4.94378328,3.84095511e-05,0.00104517711,0.023544826998226392,792916.3890338916,0.7929163890338916
109,110,15406.221298466704,4.97064066,0.000165416335,0.00450120727,0.10139923218877873,181146.27204818974,0.18114627204818975
110,111,15406.221298466704,4.97068691,5.45175681e-05,0.00148349849,0.03341894587459852,549615.7853924282,0.5496157853924282
111,112,15406.221298466704,4.97153234,1.69936492e-08,4.62420672e-07,1.0417006161848852e-05,1762330850.05953,1762.3308500595301
112,113,15406.221298466704,4.99691677,5.25758317e-08,1.4306612e-06,3.222867297879894e-05,560986487.2311802,560.9864872311801
113,114,15406.221298466704,4.99698448,1.44131647e-07,3.92202173e-06,8.835184469480655e-05,204626345.49019265,204.62634549019265
114,115,15406.221298466704,5.00393677,0.000321652216,0.00875260215,0.19717090052937764,91310.96057904215,0.09131096057904214
115,116,15406.221298466704,5.00447655,0.000108944238,0.00296452339,0.06678217169175928,269503.65401733347,0.26950365401733345
116,117,15406.221298466704,5.04843473,0.000125682971,0.00342000742,0.07704291573504239,227561.20435293418,0.22756120435293417
117,118,15406.221298466704,5.04850292,0.000375586009,0.0102202147,0.23023199573033543,76146.09877982383,0.07614609877982384
118,119,15406.221298466704,5.0728369,3.5217294e-11,9.5831121e-10,2.1587992330784523e-08,800453703742.9117,800453.7037429117
119,120,15406.221298466704,5.10782909,2.63991629e-09,7.18357782e-08,1.6182530271188108e-06,10460336888.818434,10460.336888818434
120,121,15406.221298466704,5.10820961,0.000677074771,0.0184241403,0.4150428185571466,40775.76694230193,0.040775766942301936
121,122,15406.221298466704,5.10827446,0.000226027958,0.00615053345,0.13855379757021896,122140.60532649071,0.12214060532649071
122,123,15406.221298466704,5.11676455,7.44501882e-09,2.02589263e-07,4.563752376565515e-06,3689714812.0101185,3689.7148120101183
123,124,15406.221298466704,5.11683273,3.9389878e-08,1.07185303e-06,2.4145761573121945e-05,697359310.08237,697.35931008237
124,125,15406.221298466704,5.12287092,3.94924382e-06,0.000107464388,0.00242086303673866,6930917.229334948,6.9309172293349475
125,126,15406.221298466704,5.12289953,1.28337695e-06,3.49224611e-05,0.0007867024580055934,21327657.040983006,21.327657040983006
126,127,15406.221298466704,5.12354517,1.21000507e-08,3.29259137e-07,7.417259307705582e-06,2261236572.7379265,2261.2365727379265
127,128,15406.221298466704,5.13000011,1.60158243e-06,4.35812726e-05,0.0009817605298112697,17019370.00814801,17.019370008148012
128,129,15406.221298466704,5.13071251,5.16536102e-06,0.000140556614,0.0031663356669451477,5274862.908596265,5.2748629085962655
129,130,15406.221298466704,5.13865948,2.72404463e-06,7.4125026e-05,0.0016698232005319539,9955914.582233522,9.955914582233522
130,131,15406.221298466704,5.13871336,8.23789378e-06,0.000224164483,0.005049780024111379,3292043.2464329903,3.2920432464329905
131,132,15406.221298466704,5.1487927,1.9447012e-11,5.2918009e-10,1.192090300613882e-08,1386359289997.5298,1386359.2899975297
132,133,15406.221298466704,5.1505637,1.0955181e-11,2.9810562e-10,6.71546097239488e-09,2458448152923.369,2458448.1529233693
133,134,15406.221298466704,5.1616068,1.2726266e-10,3.4629928e-09,7.801125572212442e-08,210275729892.68616,210275.72989268615
134,135,15406.221298466704,5.17093754,7.24302663e-06,0.000197092784,0.00443993236221125,3674658.1340842103,3.6746581340842104
135,136,15406.221298466704,5.17110062,2.41192629e-06,6.56318443e-05,0.0014784965094404349,11033972.635715809,11.03397263571581
136,137,15406.221298466704,5.19475079,0.000342321844,0.00931505114,0.20984125989157532,76686.00841181549,0.0766860084118155
137,138,15406.221298466704,5.19491816,0.000115969102,0.00315567967,0.07108837165581115,226342.69079372345,0.22634269079372346
138,139,15406.221298466704,5.2015309,3.9541283e-12,1.0759731e-10,2.4238571940063894e-09,6613031540072.602,6613031.540072601
139,140,15406.221298466704,5.20805407,7.52084404e-08,2.04652565e-06,4.610232786668575e-05,346379246.4749658,346.3792464749658
140,141,15406.221298466704,5.21118975,0.000417437259,0.0113590453,0.2558865637398408,62293.542375930214,0.06229354237593021
141,142,15406.221298466704,5.21131134,0.000131172026,0.003569372,0.0804076738917382,198226.91065877725,0.19822691065877726
142,143,15406.221298466704,5.21620083,1.21864208e-08,3.31609357e-07,7.470203666701734e-06,2127677579.0931363,2127.6775790931365
143,144,15406.221298466704,5.22005796,1.02149932e-06,2.779641e-05,0.000626173024141537,25326830.38521931,25.32683038521931
144,145,15406.221298466704,5.22016287,7.97615314e-07,2.17042161e-05,0.0004889334564304767,32433906.14349768,32.43390614349768
145,146,15406.221298466704,5.22235489,0.000291137316,0.00792224891,0.178465447828365,88745.81479818797,0.08874581479818798
146,147,15406.221298466704,5.22240877,0.000854097249,0.0232411679,0.5235565475631422,30249.972905623188,0.030249972905623188
147,148,15406.221298466704,5.22664738,0.000107390995,0.00292225764,0.0658300429458129,239997.89345879198,0.23999789345879197
148,149,15406.221298466704,5.22690535,3.30805487e-05,0.000900167564,0.020278180135979332,779001.4877452238,0.7790014877452238
149,150,15406.221298466704,5.2379484,6.6947564e-10,1.8217358e-08,4.1038459632835676e-07,38249562557.6518,38249.5625576518
150,151,15406.221298466704,5.24310541,1.9086643e-07,5.19373998e-06,0.00011699998946665867,133767183.04007886,133.76718304007886
151,152,15406.221298466704,5.24324942,7.23492377e-08,1.96872293e-06,4.4349653570933266e-05,352865652.84146506,352.8656528414651
152,153,15406.221298466704,5.24629974,2.55595878e-09,6.95511702e-08,1.5667875714823907e-06,9970840158.872343,9970.840158872343
153,154,15406.221298466704,5.2572699,1.1228997e-11,3.0555655e-10,6.8833085562565496e-09,2255397592972.5244,2255397.5929725245
154,155,15406.221298466704,5.264924,6.7597303e-11,1.8394162e-09,4.143674578591182e-08,373026092527.49994,373026.09252749995
155,156,15406.221298466704,5.26503515,6.62364341e-09,1.80238501e-07,4.060254122219937e-06,3806660368.2904167,3806.6603682904165
156,157,15406.221298466704,5.26779985,7.31713517e-05,0.00199109362,0.0448536045765679,344045.6130902831,0.34404561309028314
157,158,15406.221298466704,5.26826191,0.000229639409,0.00624880567,0.14076759561191415,109596.42952323181,0.10959642952323181
158,159,15406.221298466704,5.27292347,2.19367124e-09,5.96928302e-08,1.3447074583692483e-06,11442448154.014805,11442.448154014804
159,160,15406.221298466704,5.27700615,3.954439e-09,1.07605757e-07,2.424047651263474e-06,6332821071.693144,6332.8210716931435
160,161,15406.221298466704,5.28308821,0.000348030997,0.00947040506,0.2133409368167609,71707.30283913999,0.07170730283913998
161,162,15406.221298466704,5.28310204,0.000110789086,0.00301472447,0.06791305257305195,225258.36262401557,0.22525836262401558
162,163,15406.221298466704,5.2837038,1.63180218e-07,4.44035959e-06,0.0001000285057312963,152883986.95865574,152.88398695865575
