,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
0,1,15406.221298466704,1.52077723,6.21475556e-05,0.00169112103,0.038096082954863164,16835423.414689653,16.835423414689654
1,2,15406.221298466704,1.52161133,0.000201793824,0.00549108908,0.12369841717287201,5176376.164015224,5.176376164015224
2,3,15406.221298466704,2.6398125,1.5891557e-12,4.3243124e-11,9.741430180303607e-10,125880716504172.33,125880716.50417233
3,4,15406.221298466704,2.9381299,4.3860453e-08,1.19350364e-06,2.6886197530927138e-05,3307949020.0987635,3307.9490200987634
4,5,15406.221298466704,2.93892193,1.56874805e-07,4.26878023e-06,9.616332496282417e-05,924118259.5895889,924.1182595895889
5,6,15406.221298466704,3.0819883,1.3038057e-10,3.547836e-09,7.992251605825579e-08,964137703605.4836,964137.7036054836
6,7,15406.221298466704,3.09001923,2.46601012e-05,0.000671035494,0.01511649576432449,5057856.437869645,5.057856437869645
7,8,15406.221298466704,3.09079814,8.2360064e-05,0.00224113138,0.050486230713663656,1513269.5632385958,1.5132695632385957
8,9,15406.221298466704,3.39884496,0.00106409215,0.0289554186,0.6522821762923642,88078.84204423275,0.08807884204423275
9,10,15406.221298466704,3.39885712,0.000496736844,0.0135168964,0.3044967389797214,188677.36427133865,0.18867736427133866
10,11,15406.221298466704,3.4227147100000006,0.00362256868,0.0985751078,2.2206131135907325,25334.72340327963,0.02533472340327963
11,12,15406.221298466704,3.4227237700000006,0.00171101093,0.0465589762,1.0488395512366309,53638.492371116496,0.053638492371116495
12,13,15406.221298466704,3.5217783,3.5961945e-12,9.7857437e-11,2.2044458976890585e-09,23426946579366.72,23426946.579366717
13,14,15406.221298466704,3.5446146000000005,2.0164861e-11,5.487138e-10,1.2360940185220815e-08,4097723029944.901,4097723.029944901
14,15,15406.221298466704,3.6158073000000006,3.2151708e-12,8.7489245e-11,1.9708806296293617e-09,24211685196536.74,24211685.19653674
15,16,15406.221298466704,3.6241672000000005,9.8583896e-06,0.000268260424,0.006043134349807964,7841772.618690512,7.841772618690512
16,17,15406.221298466704,3.6242637600000003,2.74448612e-05,0.000746812613,0.01682353712653351,2816595.4354952076,2.8165954354952074
17,18,15406.221298466704,3.64779615,3.80986858e-05,0.00103671802,0.023354268413222475,1989954.8469978916,1.9899548469978916
18,19,15406.221298466704,3.64788222,0.000114057395,0.00310365949,0.06991650660409232,664659.2109928153,0.6646592109928153
19,20,15406.221298466704,3.68689466,3.28749484e-05,0.000894572819,0.020152148371596547,2233560.04059609,2.23356004059609
20,21,15406.221298466704,3.6869657,0.000104644663,0.00284752622,0.06414655771966839,701649.9900226028,0.7016499900226029
21,22,15406.221298466704,3.7089436099999995,0.000148868217,0.00405091001,0.09125533400986363,484498.259197028,0.484498259197028
22,23,15406.221298466704,3.7090303899999997,0.000428015715,0.0116469003,0.26237109452177826,168501.59226483214,0.16850159226483213
23,24,15406.221298466704,3.71880579,4.65241692e-06,0.000126598694,0.0028519039761706892,15379980.232626703,15.379980232626703
24,25,15406.221298466704,3.71894956,8.76254762e-06,0.000238441047,0.005371389716049569,8164952.147450622,8.164952147450622
25,26,15406.221298466704,3.8307719,1.4291029e-10,3.8887871e-09,8.76031600982799e-08,458060158969.70685,458060.15896970686
26,27,15406.221298466704,3.83950162,2.30676065e-07,6.27701456e-06,0.0001414030595909939,281849844.34489214,281.8498443448921
27,28,15406.221298466704,3.83960629,6.42972338e-07,1.7496166e-05,0.00039413822940656925,101109631.29996176,101.10963129996176
28,29,15406.221298466704,3.8471835,2.1845052e-11,5.9443406e-10,1.3390887302175721e-08,2958442358385.831,2958442.358385831
29,30,15406.221298466704,3.8537872000000006,4.1951734e-10,1.1415647e-08,2.5716164105485007e-07,153261048749.55182,153261.04874955182
30,31,15406.221298466704,3.8628416099999994,9.26510211e-07,2.52116242e-05,0.000567945263751995,68908688.83324641,68.90868883324642
31,32,15406.221298466704,3.86292744,2.75202956e-06,7.4886535e-05,0.0016869777966294717,23197551.793194175,23.197551793194176
32,33,15406.221298466704,3.8705437,1.3227053e-10,3.5992642e-09,8.108105032796684e-08,479806226874.65375,479806.2268746538
33,34,15406.221298466704,3.8768589500000004,5.79693642e-06,0.000157742659,0.0035534876409586014,10894476.348897746,10.894476348897745
34,35,15406.221298466704,3.8775527499999995,2.07831072e-05,0.000565537135,0.012739921438696358,3037115.285253034,3.037115285253034
35,36,15406.221298466704,3.89431977,1.28424444e-05,0.000349460664,0.007872342242300804,4851794.265263181,4.851794265263181
36,37,15406.221298466704,3.89444351,4.45804608e-06,0.000121309604,0.002732755804160422,13975395.913833303,13.975395913833303
37,38,15406.221298466704,3.91810369,3.60490667e-05,0.000980945071,0.022097864062228627,1697161.215116211,1.697161215116211
38,39,15406.221298466704,3.9182229,1.19167489e-05,0.000324271212,0.007304896391559355,5133572.44624676,5.13357244624676
39,40,15406.221298466704,3.92063355,5.17603702e-08,1.40847135e-06,3.172879991620503e-05,1179719530.778958,1179.7195307789582
40,41,15406.221298466704,3.9216630499999994,2.73855107e-08,7.4519761e-07,1.678715562207072e-05,2227989942.6155643,2227.9899426155644
41,42,15406.221298466704,3.9231143,1.02758506e-07,2.79620122e-06,6.299035466639985e-05,593108616.3255223,593.1086163255223
42,43,15406.221298466704,3.9297061,1.84988348e-05,0.00050337892,0.011339676006647469,3278085.766810615,3.278085766810615
43,44,15406.221298466704,3.92974138,6.31635558e-05,0.0017187678,0.038718885051062704,960033.5678551907,0.9600335678551907
44,45,15406.221298466704,3.93821073,4.37295533e-08,1.1899416e-06,2.6805956791258098e-05,1377758200.9684403,1377.7582009684404
45,46,15406.221298466704,3.93822694,5.48096102e-09,1.4914454e-07,3.3597965949652158e-06,10992234117.989254,10992.234117989254
46,47,15406.221298466704,3.94016361,1.55779105e-08,4.23896495e-07,9.54916673619636e-06,3861828006.1310043,3861.8280061310043
47,48,15406.221298466704,3.9473779,1.2616872e-11,3.4332254e-10,7.734067699082445e-09,4742060452260.953,4742060.452260953
48,49,15406.221298466704,3.9632763900000003,3.00379561e-08,8.17374314e-07,1.8413088919303176e-05,1967938130.3195548,1967.9381303195548
49,50,15406.221298466704,3.9633190600000003,7.69857422e-09,2.0948886e-07,4.71918033280284e-06,7678165882.454444,7678.165882454444
50,51,15406.221298466704,3.9673514399999994,3.31370438e-06,9.01704843e-05,0.0020312811297178903,17783986.39560938,17.78398639560938
51,52,15406.221298466704,3.96814418,1.10689161e-05,0.000301200518,0.006785179914075663,5320806.591398186,5.320806591398186
52,53,15406.221298466704,3.9860382099999994,1.37974911e-08,3.75448849e-07,8.457780204545749e-06,4211340957.093243,4211.340957093244
53,54,15406.221298466704,3.98627448,4.14723615e-08,1.12852024e-06,2.5422311606380755e-05,1400827103.0404906,1400.8271030404906
54,55,15406.221298466704,3.9981568,1.0195544e-11,2.7743485e-10,6.2498079971782095e-09,5647484257997.129,5647484.257997129
55,56,15406.221298466704,4.01003504,7.07820647e-08,1.92607808e-06,4.338898581761262e-05,806263816.1659735,806.2638161659736
56,57,15406.221298466704,4.01026344,2.17271065e-07,5.91224625e-06,0.00013318587410268904,262617883.57877967,262.61788357877964
